video_name,label
D:\deepfakes\data\train\train_03\dfdc_train_part_3\knqhpwoigk.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mtnahwfzjr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\uzrsmulqll.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\otaahqoath.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mrgmchwvfk.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pdkaffjxtx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\navoiyfxpr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hexyjykhvk.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\iutieugpqx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ofdhwdwvqb.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\plsttxlqoo.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rozrjmrmeo.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qnntfbdyqq.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\emthoarbdj.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\iumybqkbzt.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cqbfayfpqx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\aycjerwghk.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gbhaewrojh.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ompjlvbtmw.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pdgzsvxvht.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hbcasaspdr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pnzjahgfcj.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ihgazewlbd.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hcnvjrbwyb.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gfcspejcib.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\kmktfamvoi.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gvpqgtsuyh.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xexqjemxyq.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\aqzbhxohjk.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pxrhjlzird.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gjasrapdle.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ewoczpvuuc.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gvuvdhzcqu.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zakfeyskak.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pgvkkpnfrg.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zdyckloybc.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pxquvkikhd.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qohooxdwvh.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\yokjmkzsbx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ucorvldjhi.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mwtamzmmjs.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\lfvobvqbdn.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\kxppqyujvj.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\iomrpnpqyn.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\sfqbvdhifm.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\secfenlviu.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qgrqnyiinn.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\uriohazzqe.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\jqekzibtwn.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\eonxnugdvo.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zviyfullci.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\jjkfvegcnx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\anznojhdjf.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hqzuuxfnhx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gbwbyxszjl.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\jvtrffcjuh.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\coyzuzluob.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mvyruzyska.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\bvsnqubtjc.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mzjhuztfed.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qawbflilul.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rbhwagdxvx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xupeekvvrj.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\obpqhzvrvf.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zjxeptlacm.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\togfsvdkax.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vjokxcywyt.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nsqssmxbuk.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\eclxonfxph.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hrtarlzjqi.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\izgumqcxhi.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rrwgtachie.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\drywmgvslp.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ghfnznqrvh.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vwzihtdkcp.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nlktemafjx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\htrfewqkrr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\awkvatcshx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\haqhhmprto.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wnovcuyuqi.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\yrlogqcteq.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\eciygjkaco.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gfjqirgmlo.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ybkqykotud.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vzsbpfzmpr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xpxqxdbjud.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mfzqxwzusu.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hcpxaobnjr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mgssylcwny.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wqbzbxjndx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qywkfrpfii.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mdbohaixtf.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rgegpilfvx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xzhlniwqng.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qabreprhxg.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ktczmqezyp.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fpqrtbbcpv.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mqdtlaeqsu.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ftxkyhpuyp.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rkpkrpuwal.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ypmgblojth.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gcjtyaqiwo.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\uyddeofvvz.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cfaxqoasjl.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\lkwtqysqwr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\noozhkzkru.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\eifretwgfd.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zdbejgoqzy.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pmsdftutgm.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\bllhfrgbza.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xxmdknsonl.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xgpicdcbrc.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\czhkwernpi.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dskfqergbt.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cxwcpgspni.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pzkvwtadta.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tbwmfvprzy.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\crxnkfunvm.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vrjrxtofbx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nxylqxbxnz.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rltsrqhbff.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pshagenxml.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\dbskpnukgs.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xsxdnmzawz.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pkumyfdkga.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tsvhwitvah.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nqxbkwbekr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\uuotyjxvod.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ditutizgrn.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\frgzynfdxp.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xzvnnhzbqd.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\jqiayxomia.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qzjfpupvfo.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\slxtreuuzd.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\kvqhkpkbwd.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\eyscmmobpw.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ydntymedcu.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xoiyevqols.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\spzmqugvtn.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cdgrttukjn.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\cdgveexocr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xrxzalqmrz.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\qlzfgzyuly.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zgsbhofcsw.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\oikhytmnol.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\bwtyeeplxj.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fldpkataqk.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pkjmnwfcig.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vjenypjkzt.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ldsunxtchf.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\epinsihsxf.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\bzybxsrwxk.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\advzryyfkn.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\eyvsgkwrkj.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rxlnbvevtr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ezfrcspzxw.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\fxeuoygimr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zqdjdmiihu.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\puylpqprqd.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\rlilafvfjm.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\kyebtgoqdg.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\gwhirvvovr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\sqsaiehvhb.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ntnmovxbyt.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hwaxcxpfxl.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\twgobosowv.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nmdzujhjid.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wiqdiiskbi.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\avphttmbpx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\chfkrpvgnz.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\elsxqxzbtk.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pijwznrtjh.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xpwzoebyho.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vqjvtgaaqb.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xlzhzudnny.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ekwfirmggp.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\bgsluarwyl.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\tchdlkhcym.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\shmkfwlhwr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\mcchrddyxx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\bcbrujsqxo.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ykwmoztmjl.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\hyafqbzgin.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wzdnvgackt.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\avjkwuusto.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\zwkeeczvam.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\kkhtabarcx.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\xppjhsqnnm.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\yvkuususfu.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\wolrzmfong.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nnqfwqrcov.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\vipkguihza.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\pczqsicacb.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\ssuxrxhshr.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\skblurqkbj.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\goegdmmyxk.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\nwhleyjguj.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\almnilnfyu.mp4,0
D:\deepfakes\data\train\train_03\dfdc_train_part_3\agvtpygfdc.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\zcijgqopyg.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\mlapkogbzz.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\mclhnurizg.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\bdzgchaaxp.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\lmbahomxft.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\sxekjjvfkh.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\fszexmwczt.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\nxosnovbjl.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\xuvjbhkfqu.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\wbiuklwpml.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\pxcumwtops.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\aahncigwte.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\ywtpmkuseg.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\hvmcslpaeu.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\kdvcexakou.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\ufkgroaxik.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\zvmdzpupbp.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\jpghekbgdy.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\klisuzrptl.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\mrkwwadnqs.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\qkaafsvwxs.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\qlmxnhiwzk.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\sayyjwtjol.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\rhqpxohjlk.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\kbxmnovqbo.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\jwjyxtjdvp.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\wlhrjmuycr.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\adgveaibmt.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\lhpkjgtikn.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\woewmsbgot.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\sfyjropdvy.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\lcvwsdrhzh.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\ufoipgblmn.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\dinukxjoce.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\ossoqigdyf.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\vntkhpeycf.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\deoexpsdqf.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\baxkmsihqv.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\ofwjwemovw.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\hpdnhefbll.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\rkwlvcnevt.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\pydubklpub.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\phtwqvezao.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\kmyrnchata.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\jnppybytup.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\firlsjvtup.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\pmciwmkszl.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\voeyftxnik.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\xiutcafpof.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\epxxazhprp.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\kljsosbpwv.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\oqrmyzxvfw.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\gmrxvmvrzt.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\cndtykayuj.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\uzirqfsjnm.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\tjmppqyqzc.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\rrldnflyrx.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\nvvghjfiqq.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\puudvugxrl.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\nbmlalfmaj.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\imbhofyohf.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\xibxuyhmel.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\bszybpoibo.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\ownaiohdwx.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\xobjrvpdzt.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\uyauzwkvpz.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\aqjwkkbklt.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\kaozdubluo.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\cioqvqngku.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\pgybuuxxip.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\unmfaaaeln.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\xxbunqmupn.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\pmkolnffvt.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\fndhijmzqg.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\cnvdpkxlgy.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\nduwcnqkvy.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\szftsfmvsb.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\jqrcaawsoe.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\cqxylbgxnc.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\nxvjxvykqp.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\lnfmifgbde.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\nnfwfojmri.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\yyqfgqdlgk.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\jznfyhhbwv.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\dxwvavgnsr.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\bojpmzyjzd.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\smigbfmhew.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\kdbvbybhvz.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\vwddtkosep.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\adkymkuove.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\mlhjazstxo.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\xuhcvxtzxd.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\fzegrgsdky.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\qdofrrdnim.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\arrprgeura.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\dxlpzbiajj.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\opwqlxzcaf.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\hvplvgwjzt.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\gkbmuqhfti.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\byqugsmtxr.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\hshpnnxnyh.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\gsxmjjhtft.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\ardijxbxdm.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\aszdwxqtnb.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\znytebsgjb.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\lkgrqfcrps.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\bqiztwtgcu.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\bsjezfsydc.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\oyjzcpvrfg.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\ezllcntwvv.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\ipryudzonr.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\dtgbonxukc.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\bgpoldvzrh.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\kgckxrwwut.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\vbepzdvgku.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\fztpqmvlzp.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\boobpetndu.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\lezkxyytil.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\kcwrqqzvsy.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\uugkcetjxj.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\bkidieecdg.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\oizgennqfn.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\gevbsktxjk.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\uakcetqnvc.mp4,0
D:\deepfakes\data\train\train_04\dfdc_train_part_4\rbnfvqyses.mp4,0
